,headline,source,date
1226,"Cristina, Cult Downtown New York Singer, Dies at 64",The New York Times,2020-04-05T18:37:33+0000
1227,"For the Asking, Quarantine-Approved Dates",The New York Times,2020-04-04T09:00:09+0000
1228,‘Dear Customers’: These Are the Emotional Store Signs of a Closed New York,The New York Times,2020-04-04T09:00:25+0000
1229,"U.S. Is Nowhere Close to Reopening the Economy, Experts Say",The New York Times,2020-04-06T09:00:23+0000
1230,Autocrats’ Quandary: You Can’t Arrest a Virus,The New York Times,2020-04-06T09:00:19+0000
1231,I Think We’re Alone Now. Welcome.,The New York Times,2020-04-06T11:17:11+0000
1232,"Gita Ramjee, a Leading AIDS Researcher, Dies at 63",The New York Times,2020-04-03T15:17:02+0000
1233,Russian Doctor Detained After Challenging Virus Figures,The New York Times,2020-04-03T21:34:24+0000
1234,Dressing Up for Work … at Home,The New York Times,2020-04-06T09:00:10+0000
1235,"Rafael Gómez Nieto, Last Member of Unit That Helped Liberate Paris, Dies at 99",The New York Times,2020-04-05T14:55:38+0000
1236,Americans Don’t Trust the Media Anymore. So Why Do They Trust the Cuomos?,The New York Times,2020-04-06T00:00:07+0000
1237,"Periods Don’t Stop for Pandemics, So She Brings Pads to Women in Need",The New York Times,2020-04-05T17:48:14+0000
1238,Rules for Using the Sidewalk During the Coronavirus,The New York Times,2020-04-05T15:00:06+0000
1239,White House Adviser Warned of Risks of Pandemic; Trump Misleads on Testing,The New York Times,2020-04-06T04:03:16+0000
1240,"Young Adults, Burdened With Debt, Are Now Facing an Economic Crisis",The New York Times,2020-04-06T09:00:19+0000
1241,Construction in New York Limps Forward Despite Shutdown Order,The New York Times,2020-04-05T18:01:00+0000
1242,How to Keep Kids Safe Online,The New York Times,2020-04-04T12:30:03+0000
1243,"He Led a Top Navy Ship. Now He Sits in Quarantine, Fired and Infected.",The New York Times,2020-04-05T23:20:30+0000
1244,"Michael McKinnell, 84, Dies; Architect of a Monumental City Hall",The New York Times,2020-04-04T21:27:55+0000
1245,He Went to Jared,The New York Times,2020-04-04T18:30:06+0000
1246,‘Everything Is Always Keep Changing’,The New York Times,2020-04-03T22:22:48+0000
1247,Captain Crozier Is a Hero,The New York Times,2020-04-03T19:16:25+0000
1248,"C.I.A. Hunts for Authentic Virus Totals in China, Dismissing Government Tallies",The New York Times,2020-04-02T20:17:57+0000
1249,"Nur Hassan Hussein, Former Prime Minister of Somalia, Dies at 82",The New York Times,2020-04-03T20:34:50+0000
1250,"Nur Hassan Hussein, Former Prime Minister of Somalia, Dies at 82",The New York Times,2020-04-03T20:34:50+0000
1251,Trump Warns of ‘a Lot of Death’ While Also Revisiting Easter Sunday Services,The New York Times,2020-04-04T04:02:19+0000
1252,Why Is Getting a Refund From an Online Travel Agency So Hard?,The New York Times,2020-04-03T09:00:22+0000
1253,We Will Need New Ways to Grieve,The New York Times,2020-04-04T18:30:08+0000
1254,What’s the Best Material for a Mask?,The New York Times,2020-04-05T09:10:39+0000
1255,"In Italy, Going Back to Work May Depend on Having the Right Antibodies",The New York Times,2020-04-04T09:00:22+0000
1256,24 Hours in a Pandemic Nation,The New York Times,2020-04-04T18:15:16+0000
1257,11 of Our Best Weekend Reads,The New York Times,2020-04-03T16:46:54+0000
1258,The Killer Flu of 1918: A Philadelphia Story,The New York Times,2020-04-04T09:00:22+0000
1259,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-03T23:21:42+0000
1260,It’s High Time We Fought This Virus the American Way,The New York Times,2020-04-03T09:00:21+0000
1261,Patient Has Virus and Serious Cancer. Should Doctors Withhold Ventilator?,The New York Times,2020-04-01T16:11:35+0000
1262,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-02T22:57:50+0000
1263,How to Pass Time in a Pandemic,The New York Times,2020-04-03T22:32:12+0000
1264,Is Construction an ‘Essential Business’? in California?,The New York Times,2020-04-02T13:12:38+0000
1265,"‘I Do Fear for My Staff,’ a Doctor Said. He Lost His Job.",The New York Times,2020-04-01T23:18:29+0000
1266,"Ken Shimura, Comedian Whose Sketches Delighted Japan, Dies at 70",The New York Times,2020-04-03T02:55:28+0000
1267,44 Texas Students Have Coronavirus After Spring Break Trip,The New York Times,2020-04-01T16:40:45+0000
1268,He Needs Jobless Benefits. He Was Told to Find a Fax Machine.,The New York Times,2020-04-04T09:00:15+0000
1269,Mental Health in the Age of the Coronavirus,The New York Times,2020-04-02T22:08:28+0000
1270,College Made Them Feel Equal. The Virus Exposed How Unequal Their Lives Are.,The New York Times,2020-04-04T09:00:23+0000
1271,F.D.A. to Allow Use of KN95 Masks Approved by China,The New York Times,2020-04-03T21:49:46+0000
1272,How to Help Your Relationship Survive a Lockdown,The New York Times,2020-04-03T20:04:03+0000
1273,"430,000 People Have Traveled From China to U.S. Since Coronavirus Surfaced",The New York Times,2020-04-04T13:48:40+0000
1274,How a Pharmacist on the Front Lines Spends Her Sundays,The New York Times,2020-04-03T09:00:14+0000
1275,These Coronavirus Exposures Might Be the Most Dangerous,The New York Times,2020-04-01T19:00:06+0000
1276,"Of the Virus and God, Orange Peels and the Party",The New York Times,2020-04-03T09:09:08+0000
1277,"Patricia Bosworth, Actress-Turned-Author, Dies at 86",The New York Times,2020-04-03T20:20:31+0000
1278,"C.D.C. Recommends Wearing Masks in Public; Trump Says, ‘I’m Choosing Not to Do It’",The New York Times,2020-04-03T04:21:05+0000
1279,Why Are So Many More Men Dying from Coronavirus?,The New York Times,2020-04-02T09:02:12+0000
1280,"William Frankland, Pioneering Allergist, Dies at 108",The New York Times,2020-04-03T14:06:26+0000
1281,"Pape Diouf, Former President of Marseille Soccer Club, Dies at 68",The New York Times,2020-04-02T20:56:35+0000
1282,Contribute to Our Coronavirus Reporting,The New York Times,2020-04-02T19:26:06+0000
1283,"During a Pandemic, an Unanticipated Problem: Out-of-Work Health Workers",The New York Times,2020-04-03T21:05:22+0000
1284,The Navy Fired the Captain of the Theodore Roosevelt. See How the Crew Responded.,The New York Times,2020-04-03T21:09:52+0000
1285,This Brooklyn Landlord Just Canceled Rent for Hundreds of Tenants,The New York Times,2020-04-03T14:13:34+0000
1286,Frenzy and Desperation as Small Businesses Grab for Government Aid,The New York Times,2020-04-03T22:46:57+0000
1287,The Unemployment Rate Is Probably Around 13 Percent,The New York Times,2020-04-03T09:00:13+0000
1288,Now’s a Good Time to Teach Your Kids to Play on Their Own,The New York Times,2020-04-03T17:53:34+0000
1289,Coronavirus Briefing: What Happened Today,The New York Times,2020-04-01T23:23:34+0000
1290,Conversation Starters That Have Nothing to Do With the Coronavirus,The New York Times,2020-04-03T11:48:03+0000
1291,F.D.A. Approves First Coronavirus Antibody Test in U.S.,The New York Times,2020-04-02T18:54:37+0000
1292,How to Navigate Public Spaces and More,The New York Times,2020-04-03T13:31:35+0000
1293,"They’re Keeping The Times Humming, From Home",The New York Times,2020-04-03T04:31:10+0000
1294,"Single Parents Are Struggling, but Enduring, Through the Pandemic",The New York Times,2020-04-03T18:29:16+0000
1295,How Severe Are Coronavirus Outbreaks Across the U.S.? Look Up Any Metro Area,The New York Times,2020-04-03T09:00:09+0000
1296,The Doctor Came to Save Lives. The Co-op Board Told Him to Get Lost.,The New York Times,2020-04-03T09:00:10+0000
1297,Detroit Is Mourning,The New York Times,2020-04-02T19:06:49+0000
1298,"Roberto Stella, Regional Doctor with a National Presence, Dies at 67",The New York Times,2020-03-31T21:49:26+0000
1299,Cuomo Emerges as ‘Trump Whisperer’ During Coronavirus Crisis,The New York Times,2020-04-03T09:00:20+0000
1300,"A Hoarder’s Huge Stockpile of Masks and Gloves Will Now Go to Doctors and Nurses, F.B.I. Says",The New York Times,2020-04-03T02:54:59+0000
1301,"For Small-Business Owners, Hard Decisions Become Personal",The New York Times,2020-04-03T13:00:09+0000
1302,"Hilda Churchill, 108, Dies; Survived Wars and the 1918 Pandemic",The New York Times,2020-04-01T18:32:34+0000
1303,Hawaii Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:53+0000
1304,"She’s Alone, 105 and in a Nursing Home Threatened by the Virus",The New York Times,2020-03-31T09:00:19+0000
1305,When Will Social Distancing Let Up?,The New York Times,2020-03-31T22:15:03+0000
1306,Keeping Older People Safe During the Coronavirus Crisis,The New York Times,2020-03-31T09:00:06+0000
1307,Cooped-Up Children Lose Refuge as N.Y.C. Playgrounds Are Closed,The New York Times,2020-04-01T23:59:10+0000
1308,"Bucky Pizzarelli, Master of the Jazz Guitar, Is Dead at 94",The New York Times,2020-04-02T14:00:24+0000
1309,"Ellis Marsalis, Jazz Pianist and Music Family Patriarch, Dies at 85",The New York Times,2020-04-02T02:52:54+0000
1310,District of Columbia Coronavirus Case Count,The New York Times,2020-04-01T15:27:39+0000
1311,"Dr. John Murray, Pioneering Lung Expert, Dies at 92",The New York Times,2020-04-02T16:56:00+0000
1312,36 Hours in … Wherever You Are,The New York Times,2020-04-02T09:00:26+0000
1313,Auto Sales Plummet in First Quarter as Coronavirus Keeps Buyers Away,The New York Times,2020-04-01T17:27:05+0000
1314,Navy Removes Captain of Aircraft Carrier Stricken by Coronavirus,The New York Times,2020-04-02T20:54:00+0000
1315,Puerto Rico Coronavirus Case Count,The New York Times,2020-04-01T15:26:16+0000
1316,Coronavirus and Sex: Questions and Answers,The New York Times,2020-03-30T20:17:22+0000
1317,"Nursing Home Linked to 37 Coronavirus Deaths Faces Fine of $600,000",The New York Times,2020-04-02T16:42:09+0000
1318,New York City Deploys 45 Mobile Morgues as Virus Strains Funeral Homes,The New York Times,2020-04-02T09:00:17+0000
1319,Arkansas Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:20+0000
1320,Wyoming Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:57+0000
1321,South Dakota Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:21+0000
1322,Oklahoma Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:01+0000
1323,North Dakota Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:53+0000
1324,Utah Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:35+0000
1325,White House Debates How Far to Go on Face Mask Guidelines,The New York Times,2020-04-02T04:02:53+0000
1326,Nebraska Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:27+0000
1327,Pennsylvania Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:09+0000
1328,Oregon Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:04+0000
1329,Ohio Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:57+0000
1330,Oregon Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:04+0000
1331,Ohio Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:57+0000
1332,New Mexico Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:40+0000
1333,Minnesota Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:11+0000
1334,Wisconsin Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:54+0000
1335,West Virginia Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:51+0000
1336,Washington Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:47+0000
1337,Virginia Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:43+0000
1338,South Carolina Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:17+0000
1339,New Hampshire Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:33+0000
1340,New Hampshire Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:33+0000
1341,Montana Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:23+0000
1342,Maryland Coronavirus Map and Case Count,The New York Times,2020-04-01T15:45:58+0000
1343,Rhode Island Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:12+0000
1344,New Jersey Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:36+0000
1345,Mississippi Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:15+0000
1346,Massachusetts Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:02+0000
1347,Louisiana Coronavirus Map and Case Count,The New York Times,2020-04-01T15:28:23+0000
1348,Idaho Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:57+0000
1349,Georgia Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:50+0000
1350,Colorado Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:29+0000
1351,Alabama Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:07+0000
1352,Trump’s Company Seeks to Ease Financial Crunch as Coronavirus Takes Toll,The New York Times,2020-04-02T18:40:30+0000
1353,Kentucky Coronavirus Map and Case Count,The New York Times,2020-04-01T15:28:18+0000
1354,Indiana Coronavirus Map and Case Count,The New York Times,2020-04-01T15:28:05+0000
1355,Illinois Coronavirus Map and Case Count,The New York Times,2020-04-01T15:28:00+0000
1356,Alaska Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:11+0000
1357,Vermont Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:38+0000
1358,Tennessee Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:25+0000
1359,Nevada Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:30+0000
1360,Missouri Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:19+0000
1361,Michigan Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:06+0000
1362,Maine Coronavirus Map and Case Count,The New York Times,2020-04-01T15:28:26+0000
1363,Kansas Coronavirus Map and Case Count,The New York Times,2020-04-01T15:28:13+0000
1364,Arizona Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:15+0000
1365,Texas Coronavirus Map and Case Count,The New York Times,2020-04-01T15:47:31+0000
1366,North Carolina Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:49+0000
1367,Would Mozart Have Performed for You on Zoom?,The New York Times,2020-04-01T10:18:07+0000
1368,California Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:25+0000
1369,How to Donate Your N95 Masks to New York Doctors,The New York Times,2020-04-01T18:51:14+0000
1370,Florida Coronavirus Map and Case Count,The New York Times,2020-04-01T15:27:44+0000
1371,Would Mozart Have Performed for You on Zoom?,The New York Times,2020-04-01T10:18:07+0000
1372,New York Coronavirus Map and Case Count,The New York Times,2020-04-01T15:46:44+0000
1373,"Dr. James T. Goodrich, Who Operated on Conjoined Twins, Dies at 73",The New York Times,2020-04-01T16:57:31+0000
1374,"Turning the Tables, Russia Sends Virus Aid to U.S.",The New York Times,2020-04-02T19:55:27+0000
1375,Why Are California and New York Different in the Virus Crisis?,The New York Times,2020-03-30T13:07:33+0000
1376,How Far Should Police Go in Enforcing Coronavirus Lockdowns?,The New York Times,2020-04-02T15:34:31+0000
1377,Should You Have a Home Birth Because of Coronavirus?,The New York Times,2020-03-30T17:18:00+0000
1378,How to Make Bread at Any Skill Level,The New York Times,2020-04-01T18:06:10+0000
1379,How to Donate N95 Masks,The New York Times,2020-03-30T20:27:47+0000
1380,Frightened Doctors Face Off With Hospitals Over Rules on Protective Gear,The New York Times,2020-03-31T15:37:48+0000
1381,"Lorena Borjas, Transgender Immigrant Activist, Dies at 59",The New York Times,2020-04-01T21:33:51+0000
1382,Banks Warn of ‘Overwhelming’ Demand and Messy Start for Small Business Loans,The New York Times,2020-04-02T15:35:15+0000
1383,"Adam Schlesinger, Songwriter for Rock, Film and the Stage, Dies at 52",The New York Times,2020-04-01T22:28:49+0000
1384,"Farmworkers, Mostly Undocumented, Become ‘Essential’ During Pandemic",The New York Times,2020-04-02T09:00:24+0000
